user_id,session_id,event_time,event_type,device_type,traffic_source,region,product_category,order_value
U00870,S00870,2026-01-21 13:19:36,purchase,Tablet,Referral,West,Electronics,48.6
U00871,S00871,2026-01-10 14:40:00,product_view,Mobile,Email,West,Home,
U00871,S00871,2026-01-10 14:42:01,product_view,Mobile,Email,West,Home,
U00871,S00871,2026-01-10 14:43:20,product_view,Mobile,Email,West,Fashion,
U00872,S00872,2026-01-22 07:50:00,product_view,Desktop,Organic Search,Central,Sports,
U00873,S00873,2026-01-21 11:05:00,product_view,Mobile,Paid Search,South,Sports,
U00873,S00873,2026-01-21 11:06:06,product_view,Mobile,Paid Search,South,Beauty,
U00873,S00873,2026-01-21 11:06:35,product_view,Mobile,Paid Search,South,Fashion,
U00874,S00874,2026-01-15 09:09:00,product_view,Mobile,Direct,North,Sports,
U00874,S00874,2026-01-15 09:09:26,product_view,Mobile,Direct,North,Sports,
U00875,S00875,2026-01-21 23:31:00,product_view,Desktop,Social,Central,Fashion,
U00875,S00875,2026-01-21 23:33:54,product_view,Desktop,Social,Central,Beauty,
U00876,S00876,2026-01-09 05:20:00,product_view,Desktop,Email,East,Electronics,
U00876,S00876,2026-01-09 05:22:58,product_view,Desktop,Email,East,Fashion,
U00876,S00876,2026-01-09 05:24:30,product_view,Desktop,Email,East,Fashion,
U00876,S00876,2026-01-09 05:27:02,product_view,Desktop,Email,East,Fashion,
U00876,S00876,2026-01-09 05:28:19,product_view,Desktop,Email,East,Fashion,
U00876,S00876,2026-01-09 05:28:49,product_view,Desktop,Email,East,Fashion,
U00877,S00877,2026-01-10 00:14:00,product_view,Mobile,Organic Search,West,Fashion,
U00877,S00877,2026-01-10 00:16:05,product_view,Mobile,Organic Search,West,Sports,
U00877,S00877,2026-01-10 00:17:40,product_view,Mobile,Organic Search,West,Sports,
U00877,S00877,2026-01-10 00:20:35,product_view,Mobile,Organic Search,West,Sports,
U00878,S00878,2026-01-27 14:34:00,product_view,Mobile,Organic Search,West,Fashion,
U00878,S00878,2026-01-27 14:35:34,add_to_cart,Mobile,Organic Search,West,Fashion,
U00879,S00879,2026-01-20 16:17:00,product_view,Desktop,Social,East,Electronics,
U00880,S00880,2026-01-05 16:46:00,product_view,Desktop,Direct,South,Beauty,
U00880,S00880,2026-01-05 16:46:44,product_view,Desktop,Direct,South,Beauty,
U00880,S00880,2026-01-05 16:48:55,product_view,Desktop,Direct,South,Beauty,
U00880,S00880,2026-01-05 16:51:44,product_view,Desktop,Direct,South,Beauty,
U00881,S00881,2026-01-02 08:28:00,product_view,Desktop,Social,West,Sports,
U00881,S00881,2026-01-02 08:29:43,product_view,Desktop,Social,West,Home,
U00881,S00881,2026-01-02 08:32:27,product_view,Desktop,Social,West,Beauty,
U00881,S00881,2026-01-02 08:34:57,product_view,Desktop,Social,West,Fashion,
U00882,S00882,2026-01-15 08:18:00,product_view,Mobile,Organic Search,Central,Beauty,
U00882,S00882,2026-01-15 08:19:06,product_view,Mobile,Organic Search,Central,Beauty,
U00882,S00882,2026-01-15 08:21:39,product_view,Mobile,Organic Search,Central,Beauty,
U00883,S00883,2026-01-23 10:11:00,product_view,Desktop,Direct,East,Home,
U00883,S00883,2026-01-23 10:13:58,product_view,Desktop,Direct,East,Home,
U00884,S00884,2026-01-25 19:22:00,product_view,Desktop,Email,East,Home,
U00884,S00884,2026-01-25 19:23:11,product_view,Desktop,Email,East,Home,
U00884,S00884,2026-01-25 19:24:15,product_view,Desktop,Email,East,Home,
U00884,S00884,2026-01-25 19:25:24,product_view,Desktop,Email,East,Sports,
U00884,S00884,2026-01-25 19:26:14,product_view,Desktop,Email,East,Fashion,
U00884,S00884,2026-01-25 19:27:04,product_view,Desktop,Email,East,Beauty,
U00884,S00884,2026-01-25 19:29:00,product_view,Desktop,Email,East,Beauty,
U00885,S00885,2026-01-23 16:13:00,product_view,Mobile,Referral,North,Home,
U00885,S00885,2026-01-23 16:15:37,add_to_cart,Mobile,Referral,North,Home,
U00885,S00885,2026-01-23 16:18:43,checkout_start,Mobile,Referral,North,Home,
U00886,S00886,2026-01-23 10:33:00,product_view,Desktop,Referral,North,Fashion,
U00887,S00887,2026-01-15 17:26:00,product_view,Mobile,Organic Search,South,Fashion,
U00887,S00887,2026-01-15 17:26:21,product_view,Mobile,Organic Search,South,Fashion,
U00887,S00887,2026-01-15 17:27:28,product_view,Mobile,Organic Search,South,Fashion,
U00887,S00887,2026-01-15 17:30:46,add_to_cart,Mobile,Organic Search,South,Fashion,
U00888,S00888,2026-01-26 10:43:00,product_view,Desktop,Direct,South,Sports,
U00888,S00888,2026-01-26 10:43:32,product_view,Desktop,Direct,South,Sports,
U00888,S00888,2026-01-26 10:46:04,product_view,Desktop,Direct,South,Fashion,
U00888,S00888,2026-01-26 10:46:44,add_to_cart,Desktop,Direct,South,Fashion,
U00889,S00889,2026-01-19 19:54:00,product_view,Desktop,Organic Search,Central,Beauty,
U00889,S00889,2026-01-19 19:55:01,product_view,Desktop,Organic Search,Central,Home,
U00889,S00889,2026-01-19 19:57:00,product_view,Desktop,Organic Search,Central,Home,
U00889,S00889,2026-01-19 19:58:59,product_view,Desktop,Organic Search,Central,Home,
U00889,S00889,2026-01-19 19:59:24,product_view,Desktop,Organic Search,Central,Home,
U00890,S00890,2026-01-14 18:30:00,product_view,Desktop,Email,West,Sports,
U00890,S00890,2026-01-14 18:31:23,product_view,Desktop,Email,West,Sports,
U00891,S00891,2026-01-26 08:55:00,product_view,Mobile,Email,West,Electronics,
U00892,S00892,2026-01-08 10:52:00,product_view,Mobile,Referral,East,Electronics,
U00892,S00892,2026-01-08 10:53:58,product_view,Mobile,Referral,East,Electronics,
U00892,S00892,2026-01-08 10:56:01,product_view,Mobile,Referral,East,Electronics,
U00893,S00893,2026-01-25 12:43:00,product_view,Mobile,Referral,North,Electronics,
U00893,S00893,2026-01-25 12:44:44,product_view,Mobile,Referral,North,Electronics,
U00893,S00893,2026-01-25 12:47:12,add_to_cart,Mobile,Referral,North,Electronics,
U00893,S00893,2026-01-25 12:48:47,checkout_start,Mobile,Referral,North,Electronics,
U00893,S00893,2026-01-25 12:53:46,purchase,Mobile,Referral,North,Electronics,64.2
U00894,S00894,2026-01-05 20:41:00,product_view,Mobile,Direct,Central,Beauty,
U00894,S00894,2026-01-05 20:43:03,product_view,Mobile,Direct,Central,Beauty,
U00894,S00894,2026-01-05 20:45:34,product_view,Mobile,Direct,Central,Beauty,
U00894,S00894,2026-01-05 20:48:56,add_to_cart,Mobile,Direct,Central,Beauty,
U00894,S00894,2026-01-05 20:53:35,checkout_start,Mobile,Direct,Central,Beauty,
U00895,S00895,2026-01-08 01:57:00,product_view,Mobile,Email,South,Beauty,
U00895,S00895,2026-01-08 01:58:22,product_view,Mobile,Email,South,Sports,
U00895,S00895,2026-01-08 01:59:19,product_view,Mobile,Email,South,Sports,
U00895,S00895,2026-01-08 02:01:45,product_view,Mobile,Email,South,Sports,
U00895,S00895,2026-01-08 02:04:18,product_view,Mobile,Email,South,Sports,
U00896,S00896,2026-01-12 18:33:00,product_view,Desktop,Referral,North,Electronics,
U00896,S00896,2026-01-12 18:33:58,product_view,Desktop,Referral,North,Electronics,
U00897,S00897,2026-01-07 21:15:00,product_view,Desktop,Social,East,Fashion,
U00897,S00897,2026-01-07 21:17:21,product_view,Desktop,Social,East,Fashion,
U00897,S00897,2026-01-07 21:18:59,product_view,Desktop,Social,East,Sports,
U00897,S00897,2026-01-07 21:20:34,add_to_cart,Desktop,Social,East,Sports,
U00898,S00898,2026-01-05 15:17:00,product_view,Tablet,Organic Search,Central,Sports,
U00898,S00898,2026-01-05 15:19:02,product_view,Tablet,Organic Search,Central,Sports,
U00898,S00898,2026-01-05 15:21:09,product_view,Tablet,Organic Search,Central,Fashion,
U00899,S00899,2026-01-23 19:01:00,product_view,Desktop,Direct,Central,Beauty,
U00900,S00900,2026-01-29 02:43:00,product_view,Desktop,Direct,North,Beauty,
U00900,S00900,2026-01-29 02:45:53,product_view,Desktop,Direct,North,Beauty,
U00900,S00900,2026-01-29 02:47:50,product_view,Desktop,Direct,North,Beauty,
U00900,S00900,2026-01-29 02:49:49,product_view,Desktop,Direct,North,Beauty,
U00900,S00900,2026-01-29 02:52:16,product_view,Desktop,Direct,North,Beauty,
U00901,S00901,2026-01-26 18:01:00,product_view,Desktop,Organic Search,Central,Home,
U00901,S00901,2026-01-26 18:01:42,product_view,Desktop,Organic Search,Central,Sports,
U00901,S00901,2026-01-26 18:02:50,product_view,Desktop,Organic Search,Central,Sports,
U00901,S00901,2026-01-26 18:03:39,product_view,Desktop,Organic Search,Central,Sports,
U00901,S00901,2026-01-26 18:04:38,product_view,Desktop,Organic Search,Central,Sports,
U00901,S00901,2026-01-26 18:07:11,add_to_cart,Desktop,Organic Search,Central,Sports,
U00902,S00902,2026-01-16 05:02:00,product_view,Desktop,Organic Search,South,Home,
U00903,S00903,2026-01-08 06:14:00,product_view,Desktop,Organic Search,North,Sports,
U00903,S00903,2026-01-08 06:16:19,product_view,Desktop,Organic Search,North,Sports,
U00903,S00903,2026-01-08 06:17:00,product_view,Desktop,Organic Search,North,Sports,
U00903,S00903,2026-01-08 06:17:36,product_view,Desktop,Organic Search,North,Sports,
U00903,S00903,2026-01-08 06:18:51,product_view,Desktop,Organic Search,North,Sports,
U00904,S00904,2026-01-07 08:51:00,product_view,Mobile,Paid Search,Central,Home,
U00905,S00905,2026-01-24 22:18:00,product_view,Mobile,Direct,Central,Beauty,
U00905,S00905,2026-01-24 22:18:24,product_view,Mobile,Direct,Central,Beauty,
U00905,S00905,2026-01-24 22:21:36,add_to_cart,Mobile,Direct,Central,Beauty,
U00905,S00905,2026-01-24 22:22:48,checkout_start,Mobile,Direct,Central,Beauty,
U00905,S00905,2026-01-24 22:27:31,purchase,Mobile,Direct,Central,Beauty,24.81
U00906,S00906,2026-01-02 03:07:00,product_view,Tablet,Organic Search,East,Home,
U00906,S00906,2026-01-02 03:08:47,product_view,Tablet,Organic Search,East,Home,
U00906,S00906,2026-01-02 03:10:05,product_view,Tablet,Organic Search,East,Home,
U00906,S00906,2026-01-02 03:13:44,add_to_cart,Tablet,Organic Search,East,Home,
U00907,S00907,2026-01-27 07:49:00,product_view,Mobile,Organic Search,East,Electronics,
U00907,S00907,2026-01-27 07:50:44,product_view,Mobile,Organic Search,East,Electronics,
U00907,S00907,2026-01-27 07:53:00,product_view,Mobile,Organic Search,East,Electronics,
U00908,S00908,2026-01-06 06:04:00,product_view,Desktop,Social,Central,Electronics,
U00908,S00908,2026-01-06 06:05:20,product_view,Desktop,Social,Central,Electronics,
U00909,S00909,2026-01-30 17:19:00,product_view,Desktop,Social,West,Home,
U00909,S00909,2026-01-30 17:20:06,product_view,Desktop,Social,West,Home,
U00909,S00909,2026-01-30 17:21:04,product_view,Desktop,Social,West,Home,
U00909,S00909,2026-01-30 17:22:31,product_view,Desktop,Social,West,Home,
U00910,S00910,2026-01-10 05:32:00,product_view,Mobile,Email,Central,Sports,
U00910,S00910,2026-01-10 05:34:42,product_view,Mobile,Email,Central,Sports,
U00910,S00910,2026-01-10 05:37:33,product_view,Mobile,Email,Central,Sports,
U00910,S00910,2026-01-10 05:41:32,add_to_cart,Mobile,Email,Central,Sports,
U00910,S00910,2026-01-10 05:45:45,checkout_start,Mobile,Email,Central,Sports,
U00910,S00910,2026-01-10 05:47:50,purchase,Mobile,Email,Central,Sports,115.5
U00911,S00911,2026-01-18 14:45:00,product_view,Mobile,Direct,East,Fashion,
U00912,S00912,2026-01-13 13:53:00,product_view,Desktop,Referral,Central,Sports,
U00912,S00912,2026-01-13 13:53:47,product_view,Desktop,Referral,Central,Sports,
U00912,S00912,2026-01-13 13:55:54,product_view,Desktop,Referral,Central,Electronics,
U00913,S00913,2026-01-04 09:32:00,product_view,Mobile,Organic Search,Central,Electronics,
U00913,S00913,2026-01-04 09:33:32,product_view,Mobile,Organic Search,Central,Electronics,
U00913,S00913,2026-01-04 09:35:01,product_view,Mobile,Organic Search,Central,Home,
U00914,S00914,2026-01-09 00:30:00,product_view,Mobile,Organic Search,North,Beauty,
U00914,S00914,2026-01-09 00:31:24,product_view,Mobile,Organic Search,North,Beauty,
U00914,S00914,2026-01-09 00:32:37,product_view,Mobile,Organic Search,North,Beauty,
U00914,S00914,2026-01-09 00:33:03,product_view,Mobile,Organic Search,North,Beauty,
U00914,S00914,2026-01-09 00:33:42,product_view,Mobile,Organic Search,North,Beauty,
U00914,S00914,2026-01-09 00:34:44,product_view,Mobile,Organic Search,North,Beauty,
U00915,S00915,2026-01-16 17:28:00,product_view,Mobile,Direct,Central,Beauty,
U00915,S00915,2026-01-16 17:28:40,product_view,Mobile,Direct,Central,Fashion,
U00915,S00915,2026-01-16 17:29:38,add_to_cart,Mobile,Direct,Central,Fashion,
U00915,S00915,2026-01-16 17:33:31,checkout_start,Mobile,Direct,Central,Fashion,
U00916,S00916,2026-01-30 10:24:00,product_view,Mobile,Organic Search,East,Electronics,
U00916,S00916,2026-01-30 10:25:42,product_view,Mobile,Organic Search,East,Electronics,
U00916,S00916,2026-01-30 10:27:00,product_view,Mobile,Organic Search,East,Electronics,
U00916,S00916,2026-01-30 10:30:03,add_to_cart,Mobile,Organic Search,East,Electronics,
U00917,S00917,2026-01-29 05:09:00,product_view,Desktop,Direct,South,Home,
U00917,S00917,2026-01-29 05:09:59,product_view,Desktop,Direct,South,Home,
U00917,S00917,2026-01-29 05:10:36,product_view,Desktop,Direct,South,Beauty,
U00917,S00917,2026-01-29 05:14:17,add_to_cart,Desktop,Direct,South,Beauty,
U00917,S00917,2026-01-29 05:19:08,checkout_start,Desktop,Direct,South,Beauty,
U00918,S00918,2026-01-30 12:07:00,product_view,Tablet,Referral,West,Home,
U00918,S00918,2026-01-30 12:08:42,product_view,Tablet,Referral,West,Electronics,
U00918,S00918,2026-01-30 12:10:26,product_view,Tablet,Referral,West,Sports,
U00919,S00919,2026-01-19 19:20:00,product_view,Mobile,Paid Search,North,Sports,
U00919,S00919,2026-01-19 19:21:10,product_view,Mobile,Paid Search,North,Sports,
U00919,S00919,2026-01-19 19:23:40,product_view,Mobile,Paid Search,North,Sports,
U00919,S00919,2026-01-19 19:26:07,product_view,Mobile,Paid Search,North,Fashion,
U00919,S00919,2026-01-19 19:28:29,add_to_cart,Mobile,Paid Search,North,Fashion,
U00920,S00920,2026-01-13 14:40:00,product_view,Desktop,Direct,East,Home,
U00920,S00920,2026-01-13 14:40:40,product_view,Desktop,Direct,East,Home,
U00920,S00920,2026-01-13 14:43:28,product_view,Desktop,Direct,East,Home,
U00920,S00920,2026-01-13 14:44:25,add_to_cart,Desktop,Direct,East,Home,
U00920,S00920,2026-01-13 14:48:47,checkout_start,Desktop,Direct,East,Home,
U00920,S00920,2026-01-13 14:51:15,purchase,Desktop,Direct,East,Home,82.84
U00921,S00921,2026-01-13 04:32:00,product_view,Mobile,Referral,Central,Sports,
U00921,S00921,2026-01-13 04:34:39,product_view,Mobile,Referral,Central,Electronics,
U00921,S00921,2026-01-13 04:36:02,product_view,Mobile,Referral,Central,Home,
U00922,S00922,2026-01-11 15:08:00,product_view,Mobile,Organic Search,South,Electronics,
U00922,S00922,2026-01-11 15:10:31,product_view,Mobile,Organic Search,South,Sports,
U00922,S00922,2026-01-11 15:11:51,product_view,Mobile,Organic Search,South,Sports,
U00922,S00922,2026-01-11 15:13:14,product_view,Mobile,Organic Search,South,Sports,
U00922,S00922,2026-01-11 15:14:06,product_view,Mobile,Organic Search,South,Sports,
U00922,S00922,2026-01-11 15:16:31,product_view,Mobile,Organic Search,South,Sports,
U00923,S00923,2026-01-28 06:34:00,product_view,Tablet,Organic Search,East,Fashion,
U00923,S00923,2026-01-28 06:36:29,product_view,Tablet,Organic Search,East,Fashion,
U00923,S00923,2026-01-28 06:37:09,product_view,Tablet,Organic Search,East,Sports,
U00923,S00923,2026-01-28 06:38:44,product_view,Tablet,Organic Search,East,Sports,
U00924,S00924,2026-01-14 22:26:00,product_view,Mobile,Paid Search,Central,Home,
U00925,S00925,2026-01-26 14:49:00,product_view,Mobile,Paid Search,East,Electronics,
U00925,S00925,2026-01-26 14:50:29,product_view,Mobile,Paid Search,East,Electronics,
U00925,S00925,2026-01-26 14:53:23,product_view,Mobile,Paid Search,East,Electronics,
U00925,S00925,2026-01-26 14:55:39,product_view,Mobile,Paid Search,East,Sports,
U00926,S00926,2026-01-02 15:07:00,product_view,Desktop,Organic Search,South,Electronics,
U00926,S00926,2026-01-02 15:09:28,product_view,Desktop,Organic Search,South,Electronics,
U00926,S00926,2026-01-02 15:10:31,product_view,Desktop,Organic Search,South,Electronics,
U00926,S00926,2026-01-02 15:13:03,add_to_cart,Desktop,Organic Search,South,Electronics,
U00926,S00926,2026-01-02 15:16:06,checkout_start,Desktop,Organic Search,South,Electronics,
U00926,S00926,2026-01-02 15:20:33,purchase,Desktop,Organic Search,South,Electronics,59.94
U00927,S00927,2026-01-24 11:44:00,product_view,Desktop,Direct,East,Electronics,
U00927,S00927,2026-01-24 11:46:04,product_view,Desktop,Direct,East,Electronics,
U00927,S00927,2026-01-24 11:47:59,product_view,Desktop,Direct,East,Fashion,
U00927,S00927,2026-01-24 11:48:49,product_view,Desktop,Direct,East,Fashion,
U00927,S00927,2026-01-24 11:52:42,add_to_cart,Desktop,Direct,East,Fashion,
U00927,S00927,2026-01-24 11:56:47,checkout_start,Desktop,Direct,East,Fashion,
U00928,S00928,2026-01-19 10:48:00,product_view,Mobile,Paid Search,East,Beauty,
U00928,S00928,2026-01-19 10:49:31,product_view,Mobile,Paid Search,East,Beauty,
U00928,S00928,2026-01-19 10:49:54,product_view,Mobile,Paid Search,East,Home,
U00928,S00928,2026-01-19 10:51:24,product_view,Mobile,Paid Search,East,Home,
U00928,S00928,2026-01-19 10:52:42,product_view,Mobile,Paid Search,East,Home,
U00929,S00929,2026-01-03 08:58:00,product_view,Mobile,Paid Search,West,Fashion,
U00930,S00930,2026-01-18 12:20:00,product_view,Desktop,Paid Search,Central,Sports,
U00930,S00930,2026-01-18 12:22:06,product_view,Desktop,Paid Search,Central,Sports,
U00930,S00930,2026-01-18 12:25:00,product_view,Desktop,Paid Search,Central,Sports,
U00930,S00930,2026-01-18 12:25:36,product_view,Desktop,Paid Search,Central,Sports,
U00930,S00930,2026-01-18 12:28:00,product_view,Desktop,Paid Search,Central,Sports,
U00930,S00930,2026-01-18 12:29:52,product_view,Desktop,Paid Search,Central,Sports,
U00931,S00931,2026-01-19 08:09:00,product_view,Desktop,Direct,East,Home,
U00932,S00932,2026-01-12 14:05:00,product_view,Mobile,Organic Search,Central,Beauty,
U00932,S00932,2026-01-12 14:07:28,product_view,Mobile,Organic Search,Central,Beauty,
U00932,S00932,2026-01-12 14:09:52,product_view,Mobile,Organic Search,Central,Beauty,
U00932,S00932,2026-01-12 14:10:31,product_view,Mobile,Organic Search,Central,Beauty,
U00932,S00932,2026-01-12 14:11:38,product_view,Mobile,Organic Search,Central,Electronics,
U00933,S00933,2026-01-06 03:58:00,product_view,Tablet,Direct,East,Fashion,
U00933,S00933,2026-01-06 04:00:10,product_view,Tablet,Direct,East,Fashion,
U00933,S00933,2026-01-06 04:01:51,product_view,Tablet,Direct,East,Fashion,
U00933,S00933,2026-01-06 04:02:41,product_view,Tablet,Direct,East,Fashion,
U00934,S00934,2026-01-03 21:04:00,product_view,Mobile,Organic Search,South,Beauty,
U00934,S00934,2026-01-03 21:05:32,product_view,Mobile,Organic Search,South,Beauty,
U00935,S00935,2026-01-16 08:28:00,product_view,Desktop,Referral,West,Beauty,
U00935,S00935,2026-01-16 08:30:11,product_view,Desktop,Referral,West,Beauty,
U00935,S00935,2026-01-16 08:31:01,product_view,Desktop,Referral,West,Beauty,
U00935,S00935,2026-01-16 08:31:42,product_view,Desktop,Referral,West,Sports,
U00935,S00935,2026-01-16 08:34:21,product_view,Desktop,Referral,West,Sports,
U00935,S00935,2026-01-16 08:35:44,product_view,Desktop,Referral,West,Sports,
U00936,S00936,2026-01-11 15:16:00,product_view,Desktop,Email,West,Fashion,
U00936,S00936,2026-01-11 15:17:07,product_view,Desktop,Email,West,Fashion,
U00936,S00936,2026-01-11 15:17:32,product_view,Desktop,Email,West,Fashion,
U00936,S00936,2026-01-11 15:19:22,product_view,Desktop,Email,West,Sports,
U00936,S00936,2026-01-11 15:22:02,add_to_cart,Desktop,Email,West,Sports,
U00936,S00936,2026-01-11 15:24:27,checkout_start,Desktop,Email,West,Sports,
U00937,S00937,2026-01-09 06:08:00,product_view,Desktop,Direct,East,Home,
U00937,S00937,2026-01-09 06:08:20,product_view,Desktop,Direct,East,Home,
U00937,S00937,2026-01-09 06:09:46,product_view,Desktop,Direct,East,Home,
U00938,S00938,2026-01-05 02:46:00,product_view,Tablet,Social,North,Fashion,
U00939,S00939,2026-01-29 01:59:00,product_view,Desktop,Email,North,Home,
U00939,S00939,2026-01-29 01:59:37,product_view,Desktop,Email,North,Home,
U00940,S00940,2026-01-24 06:27:00,product_view,Mobile,Direct,South,Electronics,
U00940,S00940,2026-01-24 06:27:47,product_view,Mobile,Direct,South,Electronics,
U00940,S00940,2026-01-24 06:29:35,product_view,Mobile,Direct,South,Electronics,
U00940,S00940,2026-01-24 06:32:06,add_to_cart,Mobile,Direct,South,Electronics,
U00941,S00941,2026-01-19 20:06:00,product_view,Desktop,Social,South,Sports,
U00941,S00941,2026-01-19 20:08:29,product_view,Desktop,Social,South,Sports,
U00942,S00942,2026-01-13 02:53:00,product_view,Mobile,Social,West,Fashion,
U00942,S00942,2026-01-13 02:53:50,product_view,Mobile,Social,West,Fashion,
U00942,S00942,2026-01-13 02:54:53,product_view,Mobile,Social,West,Fashion,
U00943,S00943,2026-01-23 19:29:00,product_view,Mobile,Paid Search,North,Fashion,
U00943,S00943,2026-01-23 19:29:43,product_view,Mobile,Paid Search,North,Fashion,
U00943,S00943,2026-01-23 19:30:59,product_view,Mobile,Paid Search,North,Fashion,
U00944,S00944,2026-01-06 07:55:00,product_view,Mobile,Organic Search,West,Beauty,
U00944,S00944,2026-01-06 07:57:04,product_view,Mobile,Organic Search,West,Beauty,
U00944,S00944,2026-01-06 07:57:54,product_view,Mobile,Organic Search,West,Beauty,
U00945,S00945,2026-01-10 05:02:00,product_view,Desktop,Paid Search,South,Fashion,
U00945,S00945,2026-01-10 05:04:20,product_view,Desktop,Paid Search,South,Fashion,
U00946,S00946,2026-01-09 06:57:00,product_view,Desktop,Social,South,Fashion,
U00946,S00946,2026-01-09 06:59:32,product_view,Desktop,Social,South,Fashion,
U00946,S00946,2026-01-09 07:02:27,product_view,Desktop,Social,South,Beauty,
U00946,S00946,2026-01-09 07:03:30,product_view,Desktop,Social,South,Electronics,
U00946,S00946,2026-01-09 07:06:20,product_view,Desktop,Social,South,Home,
U00947,S00947,2026-01-25 21:57:00,product_view,Desktop,Organic Search,East,Electronics,
U00947,S00947,2026-01-25 21:59:31,product_view,Desktop,Organic Search,East,Home,
U00947,S00947,2026-01-25 22:01:18,product_view,Desktop,Organic Search,East,Home,
U00948,S00948,2026-01-05 09:24:00,product_view,Tablet,Organic Search,South,Sports,
U00948,S00948,2026-01-05 09:24:29,product_view,Tablet,Organic Search,South,Home,
U00948,S00948,2026-01-05 09:27:15,product_view,Tablet,Organic Search,South,Home,
U00948,S00948,2026-01-05 09:28:44,product_view,Tablet,Organic Search,South,Sports,
U00948,S00948,2026-01-05 09:30:03,product_view,Tablet,Organic Search,South,Sports,
U00948,S00948,2026-01-05 09:32:30,add_to_cart,Tablet,Organic Search,South,Sports,
U00948,S00948,2026-01-05 09:36:43,checkout_start,Tablet,Organic Search,South,Sports,
U00949,S00949,2026-01-27 03:21:00,product_view,Mobile,Referral,Central,Sports,
U00949,S00949,2026-01-27 03:22:37,product_view,Mobile,Referral,Central,Fashion,
U00949,S00949,2026-01-27 03:25:06,product_view,Mobile,Referral,Central,Fashion,
U00949,S00949,2026-01-27 03:27:04,product_view,Mobile,Referral,Central,Fashion,
U00949,S00949,2026-01-27 03:30:19,add_to_cart,Mobile,Referral,Central,Fashion,
U00950,S00950,2026-01-17 20:10:00,product_view,Mobile,Organic Search,North,Home,
U00950,S00950,2026-01-17 20:12:03,product_view,Mobile,Organic Search,North,Beauty,
U00950,S00950,2026-01-17 20:13:43,product_view,Mobile,Organic Search,North,Beauty,
U00950,S00950,2026-01-17 20:15:26,product_view,Mobile,Organic Search,North,Beauty,
U00950,S00950,2026-01-17 20:18:07,product_view,Mobile,Organic Search,North,Beauty,
U00950,S00950,2026-01-17 20:18:38,product_view,Mobile,Organic Search,North,Beauty,
U00950,S00950,2026-01-17 20:22:33,add_to_cart,Mobile,Organic Search,North,Beauty,
U00950,S00950,2026-01-17 20:26:27,checkout_start,Mobile,Organic Search,North,Beauty,
U00950,S00950,2026-01-17 20:28:26,purchase,Mobile,Organic Search,North,Beauty,45.77
U00951,S00951,2026-01-11 20:03:00,product_view,Mobile,Social,East,Electronics,
U00951,S00951,2026-01-11 20:05:34,product_view,Mobile,Social,East,Electronics,
U00951,S00951,2026-01-11 20:06:58,product_view,Mobile,Social,East,Electronics,
U00951,S00951,2026-01-11 20:09:50,product_view,Mobile,Social,East,Electronics,
U00951,S00951,2026-01-11 20:12:48,product_view,Mobile,Social,East,Sports,
U00952,S00952,2026-01-20 16:35:00,product_view,Mobile,Email,Central,Beauty,
U00952,S00952,2026-01-20 16:35:21,product_view,Mobile,Email,Central,Home,
U00953,S00953,2026-01-16 10:15:00,product_view,Desktop,Email,West,Electronics,
U00953,S00953,2026-01-16 10:17:40,product_view,Desktop,Email,West,Home,
U00953,S00953,2026-01-16 10:20:19,product_view,Desktop,Email,West,Home,
U00953,S00953,2026-01-16 10:20:41,product_view,Desktop,Email,West,Home,
U00954,S00954,2026-01-12 09:17:00,product_view,Tablet,Organic Search,South,Beauty,
U00954,S00954,2026-01-12 09:19:39,add_to_cart,Tablet,Organic Search,South,Beauty,
U00954,S00954,2026-01-12 09:22:48,checkout_start,Tablet,Organic Search,South,Beauty,
U00954,S00954,2026-01-12 09:25:40,purchase,Tablet,Organic Search,South,Beauty,46.56
U00955,S00955,2026-01-26 16:09:00,product_view,Mobile,Social,East,Beauty,
U00955,S00955,2026-01-26 16:11:43,product_view,Mobile,Social,East,Beauty,
U00955,S00955,2026-01-26 16:12:11,product_view,Mobile,Social,East,Electronics,
U00955,S00955,2026-01-26 16:15:02,product_view,Mobile,Social,East,Electronics,
U00956,S00956,2026-01-26 22:50:00,product_view,Mobile,Direct,West,Home,
U00956,S00956,2026-01-26 22:51:43,product_view,Mobile,Direct,West,Home,
U00956,S00956,2026-01-26 22:54:08,product_view,Mobile,Direct,West,Home,
U00956,S00956,2026-01-26 22:57:00,product_view,Mobile,Direct,West,Beauty,
U00956,S00956,2026-01-26 22:58:11,product_view,Mobile,Direct,West,Beauty,
U00956,S00956,2026-01-26 23:00:25,add_to_cart,Mobile,Direct,West,Beauty,
U00957,S00957,2026-01-28 23:25:00,product_view,Mobile,Paid Search,Central,Beauty,
U00957,S00957,2026-01-28 23:26:45,product_view,Mobile,Paid Search,Central,Beauty,
U00957,S00957,2026-01-28 23:30:27,add_to_cart,Mobile,Paid Search,Central,Beauty,
U00958,S00958,2026-01-30 09:20:00,product_view,Desktop,Paid Search,Central,Fashion,
U00958,S00958,2026-01-30 09:21:10,product_view,Desktop,Paid Search,Central,Fashion,
U00958,S00958,2026-01-30 09:22:42,product_view,Desktop,Paid Search,Central,Fashion,
U00959,S00959,2026-01-23 00:12:00,product_view,Desktop,Paid Search,South,Electronics,
U00960,S00960,2026-01-21 00:51:00,product_view,Mobile,Referral,Central,Sports,
U00960,S00960,2026-01-21 00:51:48,product_view,Mobile,Referral,Central,Sports,
